title,link,tag,desc,page
China influenced Utah legislation during long-running campaign: report,https://www.foxnews.com/politics/china-influenced-utah-legislation-long-running-campaign-report,CHINA,The Associated Press is reporting that China has been running a successful influence campaign targeting lawmakers in the state of Utah.,https://www.foxnews.com/category/politics
Six in 10 Americans don't want Trump to be president again: 2024 poll,https://www.foxnews.com/politics/six-10-americans-dont-want-trump-president-again-2024-poll,DONALD TRUMP,"A new NPR/Marist poll found that most Americans do not want former President Donald Trump to be elected in 2024, amid ongoing investigations into hush money payment allegations.",https://www.foxnews.com/category/politics
Hundreds of banking apps at risk from the new Nexus Android trojan,https://www.foxnews.com/tech/hundreds-banking-apps-risk-new-nexus-android-trojan,BANKING,"A new online banking threat has the ability to evade security measures and steal your information. Kurt ""Cyberguy"" Knutsson tells you how you and your information can stay safe.",https://www.foxnews.com/category/politics
Democrat Schumer warns NYC 'skin-rotting zombie drug' trafficked from Mexico could make fentanyl 'seem tame',https://www.foxnews.com/politics/democrat-schumer-warns-nyc-skin-rotting-zombie-drug-trafficked-mexico-make-fentanyl-seem-tame,CHUCK SCHUMER,"Sen. Chuck Schumer, D-N.Y., called on the DEA to send ""diversion control teams"" as the ""deadly, skin-rooting zombie drug"" xylazine mixed with fentanyl makes it way to New York City.",https://www.foxnews.com/category/politics
"Importance of traditional American values has plummeted across US, poll shows",https://www.foxnews.com/politics/importance-traditional-american-values-plummeted-us-poll-shows,US,"Many Americans no longer hold the the values that traditionally defined American culture just two decades ago, according to new polling from the Wall Street Journal.",https://www.foxnews.com/category/politics
Manhattan grand jury weighing Trump charges expected to reconvene: report,https://www.foxnews.com/politics/manhattan-grand-jury-weighing-trump-charges-expected-to-reconvene-report,DONALD TRUMP,The grand jury in Manhattan is expected to reconvene on Monday to consider charges against former President Trump related to alleged hush payments.,https://www.foxnews.com/category/politics
New poll shows Chicago mayoral candidates nearly neck-and-neck,https://www.foxnews.com/video/6323419850112,VIDEO,Chicago voters join 'Fox & Friends First' to provide analysis ahead of the upcoming mayoral election.,https://www.foxnews.com/category/politics
DA Bragg refuses House GOP demand for testimony during Trump probe,https://www.foxnews.com/video/6323420231112,VIDEO,'Fox & Friends Weekend' co-host Will Cain and Fox News contributor Leslie Marshall discuss the potential upcoming Trump indictment ,https://www.foxnews.com/category/politics
State motto quiz! How much do you truly know about the United States?,https://www.foxnews.com/lifestyle/state-motto-quiz-how-well-do-you-really-know-these-us-states-mottos,QUIZZES,State motto quiz! How well do you know the phrase behind your beloved home state? See if you can guess the answers to questions about these great United States.,https://www.foxnews.com/category/politics
Julian Assange supporters gather in London for exhibition of largest physical showing of classified docs,https://www.foxnews.com/politics/julian-assange-supporters-gather-london-exhibition-largest-physical-showing-classified-docs,JULIAN ASSANGE,Supporters of Wikileaks founder Julian Assange viewed an art exhibition and the physical publication of top-secret government documents in London.,https://www.foxnews.com/category/politics
Minnesota attorney warns state's 'trans refugee' bill could strip custody of kids from parents,https://www.foxnews.com/video/6323417520112,VIDEO,Minnesota attorney Robert Roby discusses his state's transgender refugee bill that could penalize parents for refusing to allow kids to receive gender-affirming care.,https://www.foxnews.com/category/politics
VP Harris embarks on trip to Africa to deepen bilateral ties,https://www.foxnews.com/video/6323414820112,VIDEO,Washington Examiner Deputy Editor Kaylee McGhee White joined 'Fox & Friends First' to discuss VP Kamala Harris' trip to Africa and bipartisan support for a nationwide TikTok ban. ,https://www.foxnews.com/category/politics
Newsom falls silent after calls for him to take executive action on reparations,https://www.foxnews.com/politics/newsom-falls-silent-after-calls-for-him-take-executive-action-reparations,GAVIN NEWSOM,California Gov. Gavin Newsom is staying silent as his state considers giving hundreds of billions of dollars to Black residents in reparations.,https://www.foxnews.com/category/politics
Students deserve to know this shocking truth about communism,https://www.foxnews.com/opinion/students-deserve-know-shocking-truth-communism,OPINION,The Victims of Communism Memorial Foundation (VOC) applauds the numerous state-led efforts to ensure that the truth about communism is taught in all our schools. But more needs to be done.,https://www.foxnews.com/category/politics
"China wants Taiwan for more than 'historical value,' could disrupt global power dynamic: experts",https://www.foxnews.com/world/china-wants-taiwan-historical-value-disrupt-global-power-dynamic-experts,CHINA,"Taiwan currently produces around 65% of semiconductors used globally and about 90% of the advanced chips, making it the most significant producer of a vital electronic component.",https://www.foxnews.com/category/politics
North Dakota to create the Theodore Roosevelt Presidential Library,https://www.foxnews.com/video/6323403597112,VIDEO,North Dakota Gov. Doug Burgum shares plans to create President Theodore Roosevelt's library in his state on 'The Next Revolution.',https://www.foxnews.com/category/politics
"US should sell energy to its allies, not force them buy it from its adversaries: Gov. Burgum",https://www.foxnews.com/video/6323404576112,VIDEO,North Dakota Gov. Doug Burgum joins 'The Next Revolution with Steve Hilton' to discuss the Democratic Party's war on fossil fuels and its impact on middle class America.,https://www.foxnews.com/category/politics
Manhattan DA Alvin Bragg has the 'weakest case' against Trump: Shannon Bream,https://www.foxnews.com/video/6323401807112,VIDEO,'Fox News Sunday' host Shannon Bream joins 'Sunday Night in America with Trey Gowdy' to discuss the ongoing investigations into former President Donald Trump.,https://www.foxnews.com/category/politics
John Ratcliffe: China-Russia partnership should raise concerns for the US,https://www.foxnews.com/video/6323398502112,VIDEO,Former Director of National Intelligence John Ratcliffe weighs in Russia and China signing an agreement to deepen their economic ties and what it means for the United States on 'Sunday Night in America with Trey Gowdy.',https://www.foxnews.com/category/politics
Mark Levin: This is the greatest threat we face,https://www.foxnews.com/video/6323401080112,VIDEO,Fox News host Mark Levin explains why China and Russia’s growing alliance should raise concerns on ‘Life Liberty & Levin.’,https://www.foxnews.com/category/politics
Jason Chaffetz: Let's debate about policy and issues not nicknames,https://www.foxnews.com/video/6323401335112,VIDEO,'The Five' co-host Jessica Tarlov and Fox News contributor Jason Chaffetz join 'Sunday Night in America with Trey Gowdy' to the jabs between former President Donald Trump and GOP 2024 hopefuls.,https://www.foxnews.com/category/politics
Biden's nominee to head the FAA makes 'remarkable' decision to withdraw his nomination: 'Decency to resign',https://www.foxnews.com/media/bidens-nominee-faa-remarkable-decision-withdraw-nomination,FOX NEWS FLASH,"""The Big Sunday Show"" co-hosts reacted to President Biden's FAA nominee Phil Washington withdrawing his name from consideration amid pushback from lawmakers on both sides of the aisle.",https://www.foxnews.com/category/politics
"Biden admin, NSBA involved in 'deep collusion' to 'stifle parents': Rep. Russell Fry",https://www.foxnews.com/video/6323401033112,VIDEO,"Rep. Russell Fry, R-S.C., joins 'Fox Report' to discuss the newly passed Parents Bill of Rights Act and offers an update on the federal investigation into parents who may have been targeted as 'domestic terrorists.'",https://www.foxnews.com/category/politics
Kat Timpf: Biden's FAA nominee had 'no idea' what he was talking about,https://www.foxnews.com/video/6323397451112,VIDEO,'The Big Sunday Show' panelists discuss Biden's FAA nominee Phil Washington withdrawing his name from consideration after he struggled to answer basic questions during a Senate Commerce Committee. ,https://www.foxnews.com/category/politics
WWII airman's relative reveals emotion around discovery of great-uncle's remains,https://www.foxnews.com/video/6323156968112,VIDEO,"Keith Levatino of New York learned of Sgt. John Holoka's remains after his family spent over five decades wondering about the details of the airman's death. Levatino talked about the discovery — and about having ""closure.""",https://www.foxnews.com/category/politics
Israel's Netanyahu fires defense minister over opposition to judicial overhaul; protests erupt,https://www.foxnews.com/world/israels-netanyahu-fires-defense-minister-opposition-judicial-overhaul,ISRAEL,Former Israeli Defense Minister Yoav Gallant was dismissed by Prime Minister Benjamin Netanyahu on Sunday over his opposition to judicial reform.,https://www.foxnews.com/category/politics
"Trump's lawyer says post with baseball bat, DA Bragg 'ill-advised': 'Not his social media consultant'",https://www.foxnews.com/politics/trumps-lawyer-calls-post-with-baseball-bat-da-bragg-was-ill-advised-not-his-social-media-consultant,DONALD TRUMP,"A lawyer for Donald Trump admitted that the former president's post showing himself wielding a baseball bat and criticizing Manhattan District Attorney Alvin Bragg was ""ill-advised.""",https://www.foxnews.com/category/politics
‘Parental rights for whom?’ WaPo columnist attacks ‘rabble-rousing’ parents over school issues,https://www.foxnews.com/media/parental-rights-wapo-columnist-attacks-rabble-rousing-parents-school-issues,MEDIA,Washington Post columnist Jonathan Capehart criticized the GOP and Republican parents promoting the Parental Rights in Education bill on “PBS Newshour.”,https://www.foxnews.com/category/politics
"Biden's Iran policy is a complete disaster, we need a stronger policy: Dr. Rebecca Grant",https://www.foxnews.com/video/6323395315112,VIDEO,National security analyst Dr. Rebecca Grant joins 'Fox News Live' to weigh in on what steps President Biden can take to reign in Iranian-backed militia strikes on U.S. bases in Syria.,https://www.foxnews.com/category/politics
Trump staffer blackballing DeSantis aides used to be one himself,https://www.foxnews.com/politics/trump-staffer-blackballing-desantis-aides-used-be-one-himself,RON DESANTIS,The same Trump staffer who is reportedly blackballing DeSantis staffers from joining the campaign previously worked for the Republican governor in 2019.,https://www.foxnews.com/category/politics
NYC squatter threatens to flush remains of former tenant down toilet in housing spat with daughter,https://www.foxnews.com/us/nyc-squatter-threatens-flush-remains-former-tenant-down-toilet-housing-spat-daughter,NEW YORK CITY,A woman who provided health assistance to an elderly New York City woman is allegedly squatting in the home and threatened to flush the elderly woman's ashes amid a legal dispute.,https://www.foxnews.com/category/politics
Ro Khanna ends speculation about political future in California,https://www.foxnews.com/politics/ro-khanna-ends-speculation-political-future-california,SENATE,"California Rep. Ro Khanna announced Sunday he would not be running for the Senate in 2024, while also publicly endorsing Rep. Barbara Lee for Sen. Dianne Feinstein's seat.",https://www.foxnews.com/category/politics
TikTok is 'digital fentanyl for your brain': Rep. Kat Cammack,https://www.foxnews.com/video/6323393403112,VIDEO,"Rep. Kat Cammack, R-Fla., discusses her confrontation with TikTok CEO Shou Zi Chew over violent video content, the threat to youth and national security, as well as the push to ban it.",https://www.foxnews.com/category/politics
Lt. Keith Kellogg: We'll see a lot more of these 'tit-for-tat' attacks,https://www.foxnews.com/video/6323394469112,VIDEO,Lt. Gen Keith Kellogg (Ret.) discusses the latest after U.S. and Iran-backed militias exchanged strikes in Syria.,https://www.foxnews.com/category/politics
Trump rally goes silent after he attempts to mock DeSantis,https://www.foxnews.com/politics/trump-rally-goes-silent-after-he-attempts-mock-desantis,DONALD TRUMP,"Former President Donald Trump was critical of Florida Gov. Ron DeSantis during a weekend rally in Texas, but some of the speech fell flat on the audience in Waco.",https://www.foxnews.com/category/politics
GOP needs to be ‘like a bird dog’ and point to inflation: Rep. Nancy Mace,https://www.foxnews.com/video/6323393579112,VIDEO,"Rep. Nancy Mace, R-S.C., and Rep. Jared Moskowitz, D-Fla., react to FEMA’s most recent update on the deadly tornado that devastated the state of Mississippi, and surveys the GOP political field for 2024.",https://www.foxnews.com/category/politics
"Maria Bartiromo discusses the unequal application of law with Sen. Ron Johnson, Alan Dershowitz, Matt Taibbi",https://www.foxnews.com/media/maria-bartiromo-discusses-unequal-application-law-sen-ron-johnson-alan-dershowitz-matt-taibbi,SUNDAY MORNING FUTURES,"Senator Ron Johnson, Matt Whitaker, Alan Dershowitz, Matt Taibbi and Mike Pompeo joined 'Sunday Morning Futures' to talk exclusively with host Maria Bartiromo.",https://www.foxnews.com/category/politics
Prosecutors 'are out of control’: Former Gov. Rod Blagojevich,https://www.foxnews.com/video/6323390409112,VIDEO,Former Democratic Gov. of Illinois Rod Blagojevich says Manhattan DA Alvin Bragg is ‘out of control’ and claims his case against Trump is ‘political.’,https://www.foxnews.com/category/politics
American couple being held hostage in Haiti; kidnappers increase ransom demand,https://www.foxnews.com/world/american-couple-being-held-hostage-haiti-kidnappers-ransom-demand,WORLD,"According to family, Abigail Toussaint and her husband, Jean-Dickens Toussaint, were kidnapped in Haiti on March 18 and are being held for ransom.",https://www.foxnews.com/category/politics
Blinken may be slapped with subpoena after refusing GOP request to open books on Afghanistan,https://www.foxnews.com/politics/blinken-may-be-slapped-subpoena-after-refusing-gop-request-open-books-afghanistan,AFGHANISTAN,Republican Rep. Michael McCaul said he will serve Secretary of State Antony Blinken with a subpoena Monday if the House Foreign Affairs Committee doesn't receive Afghanistan docs.,https://www.foxnews.com/category/politics
Trump suggests Manhattan DA Bragg 'already dropped the case' against him: 'It's a fake case',https://www.foxnews.com/politics/trump-suggests-manhattan-da-bragg-already-dropped-case-against-him-fake,DONALD TRUMP,Republican presidential candidate Donald Trump suggested Saturday that Manhattan District Attorney Alvin Bragg has dropped the case against him.,https://www.foxnews.com/category/politics
House Dem pushes legislation against big oil 'profiteering' after investing in major oil companies,https://www.foxnews.com/politics/house-dem-pushes-legislation-against-big-oil-profiteering-after-investing-major-oil-companies,POLITICS,"Democratic Rep. Daniel Goldman is pushing legislation against big oil ""profiteering"" but reported investments in the same oil companies he's targeting.",https://www.foxnews.com/category/politics
"Sen. Johnson details 'multiple-tier justice system' amid probes into Hunter Biden, Trump: 'Not a fair fight'",https://www.foxnews.com/media/sen-johnson-details-multiple-tier-justice-system-probes-hunter-biden-trump-fair-fight,POLITICS,Sen. Ron Johnson slammed the 'multiple-tier' justice system in the U.S. amid probes into the Biden family's business dealings and former President Trump.,https://www.foxnews.com/category/politics
Comer warns Bragg he must testify after stumbling into his territory during Trump probe,https://www.foxnews.com/politics/comer-warns-bragg-must-testify-stumbling-his-territory-trump-probe,DONALD TRUMP,"Rep. James Comer said Sunday that Manhattan District Attorney Alvin Bragg ""doesn't have the luxury"" to refuse to testify before Congress about his probe of former President Trump.",https://www.foxnews.com/category/politics
Matt Taibbi says blocking TikTok would be a ‘major’ unprecedented step,https://www.foxnews.com/video/6323391740112,VIDEO,Independent journalist Matt Taibbi discusses the U.S.’s growing national security concerns regarding China’s access to sensitive TikTok user data. ,https://www.foxnews.com/category/politics
Deepfakes of Trump’s arrest go viral,https://www.foxnews.com/video/6323389627112,VIDEO,‘Uncovered’ author Steve Krakauer says the danger of deepfakes is ‘greater than Trump’ and criticizes the media for ‘enjoying’ the bogus photos.,https://www.foxnews.com/category/politics
DeSantis must ‘push back’ against Trump’s attacks without ‘alienating’ his base: Susan Ferrechio,https://www.foxnews.com/video/6323387163112,VIDEO,Fox News’ White House correspondent Kevin Corke and Washington Times’ National Politics Correspondent Susan Ferrechio weighs in on a potential Trump-DeSantis matchup on ‘MediaBuzz.’,https://www.foxnews.com/category/politics
Trump indictment is ‘not a fair fight’: Sen. Ron Johnson,https://www.foxnews.com/video/6323389048112,VIDEO,"Sen. Ron Johnson, R-Wis., joined ‘Sunday Morning Futures’ to discuss the Biden family and the growing fallout over their alleged foreign business deals. ",https://www.foxnews.com/category/politics
DA’s case against Trump ‘benefits’ him because it 'exposes the politicalized nature' of our justice system: Will Cain,https://www.foxnews.com/video/6323387360112,VIDEO,‘Fox & Friends Weekend’ co-host Will Cain and Fox News contributor Leslie Marshall join ‘MediaBuzz’ to discuss how the Stormy Daniels case could help Donald Trump in the short term.,https://www.foxnews.com/category/politics
Guy Benson: 'It's a pretty peculiar moment in our politics',https://www.foxnews.com/video/6323388820112,VIDEO,"A 'Fox News Sunday' panel featuring Guy Benson, Annmarie Hordern, Lis Smith and Vince Coglianese discuss former President Trump's frontrunner status amid his potential indictment as well as Biden's falling approval ratings.",https://www.foxnews.com/category/politics
Trump’s indictment is a ‘political prosecution’: Jonathan Turley,https://www.foxnews.com/video/6323387234112,VIDEO,"Fox News contributor Jonathan Turley, 'Sunday Night in America' host Trey Gowdy, and senior political analyst Brit Hume joined ‘Fox News Sunday’ to discuss the series of high-stakes investigations being conducted against Trump.",https://www.foxnews.com/category/politics
Alan Dershowitz slams Alvin Bragg's potential Trump arrest: 'One of the most dangerous precedents',https://www.foxnews.com/video/6323387909112,VIDEO,Harvard Law School emeritus professor Alan Dershowitz and former Acting Attorney General Matthew Whitaker joined 'Sunday Morning Futures' to discuss Trump's potential indictment and the investigation into the Biden family's business dealings.,https://www.foxnews.com/category/politics
Biden blasted for claiming GOP would slash border funding: 'Must be a parody',https://www.foxnews.com/politics/biden-blasted-claiming-gop-would-slash-border-funding-must-parody,JOE BIDEN,"President Joe Biden was blasted on Twitter Saturday after he claimed ""MAGA"" Republicans want to ""slash funding for border security.""",https://www.foxnews.com/category/politics
GOP rep. warns China is taking advantage of its 'developing country' classification: 'Level the playing field',https://www.foxnews.com/media/gop-rep-warns-china-taking-advantage-developing-country-classification,MEDIA,"Congresswoman Young Kim, R-Calif., discusses the push to strip China from its developing country classification, arguing that they're taking advantage of said status.",https://www.foxnews.com/category/politics
"Bill Melugin questions Biden for cutting deals with Canada, says numbers are ‘miniscule’ compared to Southern border",https://www.foxnews.com/video/6323384157112,VIDEO,Fox News national correspondent Bill Melugin breaks down President Biden’s latest controversial decision to secure a deal with Canada to avoid overwhelming the Northern border on ‘Fox & Friends Weekend.’,https://www.foxnews.com/category/politics
Trump slams DeSantis’ as potential primary rivalry looms,https://www.foxnews.com/video/6323386045112,VIDEO,Trump boasted that DeSantis would not have been elected without the former president’s endorsement.,https://www.foxnews.com/category/politics
'Tiger King' Joe Exotic: Someone has to ask questions for the people who 'work their butts off' in our country,https://www.foxnews.com/media/tiger-king-joe-exotic-someone-ask-questions-people-work-their-butts-off-our-country,FOX NEWS FLASH,"Joe ""Exotic"" Maldonado, ""The Tiger King,"" joined ""Lawrence Jones Cross Country"" for an interview to discuss his 2024 presidential campaign from prison.",https://www.foxnews.com/category/politics
Polish immigrant who survived socialism warns ideology is infiltrating US: 'It can only be done from within',https://www.foxnews.com/media/polish-immigrant-survived-socialism-ideology-infiltrating-us-done-within,FOX NEWS FLASH,"Ret. Navy SEAL Drago Dzieran, who fled Soviet-occupied Poland, discusses the moral decay he believes Americans should look out for while sounding the alarm on socialism.",https://www.foxnews.com/category/politics
McCaul slams Biden's 'weak foreign policy out of fear' as crises mount,https://www.foxnews.com/video/6323385613112,VIDEO,"Rep. Michael McCaul, R-Texas, joined 'Fox News Sunday' to discuss how Biden is 'leading from behind' with foreign policy as tension with Iran, China, and other nations continues to mount. ",https://www.foxnews.com/category/politics
How to stop Iran’s drive to obtain nuclear weapons short of bombing it: report,https://www.foxnews.com/world/how-stop-irans-drive-obtain-nuclear-weapons-short-bombing-report,IRAN,"While the U.S. launches military strikes against Iranian regime proxies for lethal attacks on an American in Syria, a new report lays out a plan of action to impede Iran’s regime from building a nuclear weapon.",https://www.foxnews.com/category/politics
Kevin O'Leary touts North Dakota as 'go-to' state for banking: 'Incredible situation',https://www.foxnews.com/video/6323384919112,VIDEO,'Shark Tank' star Kevin O'Leary explains the success behind North Dakota's public banks and the impact of the SVB collapse on regional banks.,https://www.foxnews.com/category/politics
Black mother comes out against lowering academic standards for diversity at her kids' prep school,https://www.foxnews.com/media/black-mother-comes-out-against-lowering-academic-standards-diversity-kids-prep-school,MEDIA,"Sylvia Nelson, a mother of two, felt insulted that a superintendent would consider lowering standards for a college preparatory school in order to increase diversity.",https://www.foxnews.com/category/politics
China taking advantage of status as developing country: Rep. Young Kim,https://www.foxnews.com/video/6323381334112,VIDEO,"Rep. Young Kim, R-Calif., discusses the effort to strip China of its developing country classification status.",https://www.foxnews.com/category/politics
UN climate report is latest in string of cataclysmic predictions stretching back decades,https://www.foxnews.com/politics/un-climate-report-latest-string-cataclysmic-predictions-stretching-back-decades,UNITED NATIONS,The United Nations released a climate change report this week filled with stark warnings which the international body has repeated for more than three decades.,https://www.foxnews.com/category/politics
GOP senators tear into 'unqualified' judicial nominee: 'Skill and merit are low on Joe Biden's priority list',https://www.foxnews.com/politics/gop-senators-tear-unqualified-judicial-nominee-skill-merit-low-joe-bidens-priority-list,SENATE,Senate Judiciary members Mike Lee and Tom Cotton criticized Magistrate Judge Kato Crews after he was stumped on the definition of a 'Brady motion' at his confirmation hearing,https://www.foxnews.com/category/politics
"Missouri AG issues emergency regulation, tip line to report transgender procedures on minors: 'Child abuse'",https://www.foxnews.com/politics/missouri-ag-issues-emergency-regulation-tip-line-report-transgender-procedures-minors-child-abuse,MISSOURI,Missouri Attorney General Andrew Bailey issued an emergency regulation earlier this week that restricts gender transition interventions on minors and requires informed consent.,https://www.foxnews.com/category/politics
"2024 Watch: Chris Christie ‘trying to figure out’ if there’s a pathway to beating Trump, DeSantis",https://www.foxnews.com/politics/2024-watch-chris-christie-trying-figure-out-theres-pathway-beating-trump-desantis,NEW HAMPSHIRE,Former New Jersey Gov. Chris Christie says he launch a 2024 Republican presidential campaign if he sees a pathway to victory over former President Trump and Florida Gov. Ron DeSantis.,https://www.foxnews.com/category/politics
Gwyneth Paltrow ski crash trial: biggest bombshells,https://www.foxnews.com/entertainment/gwyneth-paltrow-ski-crash-trial-biggest-bombshells,ENTERTAINMENT,"Actress and Goop founder Gwyneth Paltrow took the stand during a trial over a skiing collision in 2016. Retired optometrist Terry Sanderson is seeking $300,000 in damages.",https://www.foxnews.com/category/politics
"Greene, Gaetz take shots at presidential hopeful Nikki Haley during Trump rally over foreign policy, appeal",https://www.foxnews.com/politics/reps-greene-gaetz-take-shots-presidential-hopeful-nikki-haley-trump-rally-over-foreign-policy-appeal,POLITICS,"Republican Reps. Marjorie Taylor Greene, Ga., and Matt Gaetz, Fla., slammed presidential candidate Nikki Haley during a rally for former President Trump on Saturday.",https://www.foxnews.com/category/politics
George Mason University students launch petition against hosting Youngkin as commencement speaker,https://www.foxnews.com/politics/george-mason-university-students-launch-petition-against-hosting-youngkin-commencement-speaker,VIRGINIA,Students at George Mason University are demanding the institution reverse its decision to host Virginia Republican Gov. Glenn Youngkin as commencement speaker.,https://www.foxnews.com/category/politics
Alvin Bragg claiming to 'go hard' after criminals is 'bull': NYC mother Madeline Brame,https://www.foxnews.com/video/6323358591112,VIDEO,"Madeline Brame, mother of Army Sgt. Hason Correa, who was murdered in NYC, sounds off on the disrespect D.A. Alvin Bragg’s office has shown crime victims on 'Cross Country.'",https://www.foxnews.com/category/politics
'Tiger King' Joe Exotic speaks out from prison on presidential bid,https://www.foxnews.com/video/6323358292112,VIDEO,"Joe 'Exotic' Maldonado, 'The Tiger King,' discusses his 2024 presidential campaign and responds to critics in an interview with Lawrence Jones on 'Cross Country.'",https://www.foxnews.com/category/politics
Navy SEAL Drago Dzieran warns of socialism push in America,https://www.foxnews.com/video/6323358268112,VIDEO,Ret. Navy SEAL Thomas 'Drago' Dzieran says the only way the United States can be torn down is from within on 'Unfiltered with Dan Bongino.',https://www.foxnews.com/category/politics
Dan Bongino: Have Democrats' political prophesies been fulfilled?,https://www.foxnews.com/video/6323357867112,VIDEO,Fox News host Dan Bongino discusses how Democrats' nightmare predictions about former President Donald Trump are actually happening under President Biden on 'Unfiltered.',https://www.foxnews.com/category/politics
Trump slams Manhattan DA Bragg's probe as 'prosecutorial misconduct': 'People see it's bulls--t',https://www.foxnews.com/politics/trump-slams-manhattan-da-braggs-probe-prosecutorial-misconduct-people-see-bulls-t,POLITICS,Former President Donald Trump struck a defiant tone at a Texas rally on Saturday night while discussing the potentially looming indictment from Manhattan DA Alvin Bragg.,https://www.foxnews.com/category/politics
Trump announces Texas leadership team with several top officials noticeably absent,https://www.foxnews.com/politics/trump-announces-texas-leadership-team-several-top-officials-noticeably-absent,POLITICS,Former President Donald Trump announced his Texas leadership team on Saturday which includes several high profile Texas officials but did not include Texas Gov. Greg Abbott.,https://www.foxnews.com/category/politics
Biden admin lacks the guts to ban TikTok: WaPo columnist Josh Rogin,https://www.foxnews.com/video/6323357930112,VIDEO,Washington Post columnist Josh Rogin joins 'One Nation with Brian Kilmeade' to discuss the future of the social media app TikTok in America.,https://www.foxnews.com/category/politics
Karl Rove predicts the impact a Trump indictment would have on 2024 race,https://www.foxnews.com/video/6323354261112,VIDEO,Former White House deputy chief of staff Karl Rove gives 2024 outlook and assesses President Biden's sinking approval rating on 'One Nation with Brian Kilmeade.',https://www.foxnews.com/category/politics
Nearly 100 Babylon Bee punchlines were fulfilled prophecies,https://www.foxnews.com/video/6323356030112,VIDEO,"Seth Dillon, the CEO of the satirical right-wing Babylon Bee, told Fox News that nearly 100 of their jokes have turned into real news stories after publication.",https://www.foxnews.com/category/politics
Rep. Andy Biggs responds to no-show Democrats at field hearings: 'They don't want to solve the issue',https://www.foxnews.com/video/6323354458112,VIDEO,"Rep. Andy Biggs, R-Ariz., details the latest conditions out of the U.S.-Mexico border as human smuggling incidents spike on 'Fox Report.' ",https://www.foxnews.com/category/politics
Chocolate factory explosion kills at least 2 and leaves five unaccounted for,https://www.foxnews.com/video/6323356904112,VIDEO,"Fox News correspondent CB Cotton has the latest on recovery efforts out of the R.M. Palmer Company chocolate factory blast in West Reading, Pa., on 'Fox News Live.'",https://www.foxnews.com/category/politics
Brian Kilmeade: There are two tiers of justice on display,https://www.foxnews.com/video/6323353081112,VIDEO,"Brian Kilmeade calls out the left's double standard, saying Hillary Clinton got a slap on the wrist for the fake dossier amid Manhattan D.A. Alvin Bragg's case against former President Donald Trump.",https://www.foxnews.com/category/politics
'The Big Saturday Show' on our pet-obsessed society,https://www.foxnews.com/video/6323352368112,VIDEO,'The Big Saturday Show' co-hosts react to a study finding dog and cat owners claiming 36% of their conversations are about their pets.,https://www.foxnews.com/category/politics
Biden admin has made the US the 'laughing stock of the world': Charles Hurt,https://www.foxnews.com/video/6323351946112,VIDEO,"'The Big Saturday Show' co-hosts weigh in on President Biden authorizing an air strike in response to an Iran-backed drone strike in Syria, killing a U.S. contractor and wounding several other Americans.",https://www.foxnews.com/category/politics
Concern grows over TikTok app algorithms and youth mental health,https://www.foxnews.com/video/6323348192112,VIDEO,Fox News medical contributor Dr. Marc Siegel gives his assessment on the mental health effects the popular video-sharing app has on teens on 'Fox News Live.' ,https://www.foxnews.com/category/politics
Andrew Cuomo blasts Manhattan DA Bragg's Trump probe: 'I think it's all politics',https://www.foxnews.com/politics/andrew-cuomo-blasts-manhattan-da-braggs-trump-probe-think-all-politics,POLITICS,"Former New York Gov. Andrew Cuomo says he ""doesn't understand"" why New York City DA Alvin Bragg is ""putting such an emphasis"" on prosecuting former President Donald Trump.",https://www.foxnews.com/category/politics
US can work on diplomatic relations and fentanyl demand to taper crisis: Ron Vitiello,https://www.foxnews.com/video/6323350446112,VIDEO,Former U.S. Border Patrol Chief Ron Vitiello reacts to the Department of Homeland Security announcing an operation to stop fentanyl smuggling on 'Fox News Live.',https://www.foxnews.com/category/politics
DeSantis sending 60 Florida state troopers to Miami Beach to stem spring break violence,https://www.foxnews.com/video/6323348753112,VIDEO,Former D.C. homicide detective Ted Williams reacts to state troopers deployed to Miami Beach to quell troublemakers and says there's a lack of law enforcement officers in the Magic City on 'Fox News Live.' ,https://www.foxnews.com/category/politics
Chance exists for severe thunderstorms and some tornadoes tomorrow afternoon: Adam Klotz,https://www.foxnews.com/video/6323348377112,VIDEO,Fox Weather meteorologist Adam Klotz shares the latest on the severe storm threats along the Southeastern United States on 'Fox Report.',https://www.foxnews.com/category/politics
Trump campaign blackballs DeSantis staffers: report,https://www.foxnews.com/politics/trump-campaign-blackballs-desantis-staffers,DONALD TRUMP,"Former President Donald Trump's presidential campaign is blackballing anyone who works for Florida Gov. Ron DeSantis, according to a new report.",https://www.foxnews.com/category/politics
Mitch McConnell discharged from physical therapy after concussion treatment,https://www.foxnews.com/politics/mitch-mcconnell-discharged-physical-therapy-concussion-treatment,POLITICS,"Senate Republican leader Mitch McConnell has been released from the rehab facility that treated him after he fell and tripped, suffering a concussion and fracturing a rib.",https://www.foxnews.com/category/politics
Hits and misses,https://www.foxnews.com/video/6323346049112,VIDEO,"The week's best and worst from Kim Strassel, Bill McGurn, Joe Sternberg and Dan Henninger.",https://www.foxnews.com/category/politics
China and Russia stand together against the West,https://www.foxnews.com/video/6323347015112,VIDEO,Xi meets Putin in Moscow to cement ties.,https://www.foxnews.com/category/politics
A bank panic made worse by confusion,https://www.foxnews.com/video/6323346818112,VIDEO,Biden officials are sending damaging mixed signals on policy.,https://www.foxnews.com/category/politics
